UniqueCount	AmbigCount
126	34
47	0
0	6
2	0
0	0
0	44
0	0
0	0
0	0
0	0
0	13
1	2
0	0
0	2
0	2
0	3
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
1	25
2	22
0	0
0	0
0	0
11	43
0	30
0	0
0	0
0	12
0	12
0	12
0	9
0	4
0	1
0	1
0	1
0	0
0	1
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
1	0
0	0
3	0
1	0
4	0
0	10
0	10
0	15
2	17
0	11
5	0
0	0
0	0
0	1
0	4
0	3
0	3
0	4
3	0
0	3
1	3
10	0
0	1
0	1
0	0
0	0
7	0
0	1
2	2
0	2
1	0
7	13
0	7
0	12
1	1
0	1
1	0
3	0
2	0
0	0
2	0
1	0
6	0
0	2
0	4
0	4
0	0
1	0
0	0
0	0
16	4
0	4
0	0
0	6
0	6
0	6
0	6
0	6
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	40
0	48
0	31
0	25
24	18
0	18
0	13
0	10
0	10
0	9
0	9
0	0
5	10
2	10
0	0
0	0
0	1
0	1
0	3
0	3
0	3
1	3
0	3
0	2
0	2
0	3
0	3
0	2
0	14
0	14
0	19
0	10
0	15
3	0
3	0
0	3
0	3
0	4
0	3
0	3
0	3
0	3
1	0
0	0
1	0
4	14
3	14
12	0
0	3
0	3
0	3
0	3
0	2
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
5	0
2	0
0	0
0	0
0	0
1	5
0	5
10	0
0	0
5	0
3	0
0	9
0	10
0	8
0	8
0	0
14	0
1	0
1	1
0	1
0	0
0	0
0	0
0	0
2	0
0	0
24	0
0	0
0	0
0	0
0	5
0	5
0	0
0	26
4	26
0	25
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	2
0	2
0	1
0	1
0	1
5	19
0	19
2	0
0	0
1	0
9	0
0	0
0	0
0	0
0	1
0	1
0	4
0	4
0	4
13	0
5	0
1	0
0	0
0	0
0	0
0	6
0	6
0	3
0	3
0	0
0	0
1	0
2	0
0	0
3	0
12	28
0	28
0	0
0	11
0	11
0	11
0	11
0	9
0	9
0	9
2	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	64
0	62
0	55
12	55
0	0
2	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	10
1	10
0	5
0	10
0	9
0	0
0	1
0	1
1	0
0	4
0	3
0	4
0	5
0	6
0	5
2	0
2	10
0	10
4	17
0	16
0	17
0	0
0	0
0	0
1	0
0	0
0	0
1	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
0	4
3	0
0	0
0	0
0	0
0	0
0	15
0	12
0	11
0	13
0	0
0	0
0	0
0	0
0	4
0	4
0	2
0	2
0	3
0	3
0	1
1	0
0	0
0	2
0	2
0	0
3	0
15	3
0	3
0	2
0	4
0	4
0	4
0	2
0	0
0	0
0	5
0	2
0	5
0	5
0	6
0	6
6	0
2	0
0	5
2	5
0	6
0	6
0	0
0	0
3	0
7	0
1	0
0	0
3	3
0	3
0	3
0	3
0	3
2	0
11	1
3	1
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	9
0	9
0	9
0	8
0	6
2	0
0	0
0	0
4	1
0	1
0	9
0	9
0	6
0	9
0	9
0	1
0	1
0	0
3	0
0	0
0	0
13	0
2	4
0	4
0	4
1	4
0	7
0	6
0	2
0	2
7	0
0	0
4	6
1	6
0	1
7	0
0	0
0	0
1	3
0	3
7	0
0	0
0	0
0	0
0	1
0	0
45	0
0	1
0	1
0	1
0	1
3	0
0	5
0	4
0	4
0	5
0	4
0	5
0	4
0	4
0	3
1	1
0	0
2	0
0	0
0	0
0	0
2	0
0	45
6	45
0	3
0	3
0	0
0	1
14	0
14	0
0	0
0	3
0	3
0	3
0	0
0	0
0	3
0	3
1	3
0	2
0	3
0	2
0	2
0	3
2	0
0	0
0	0
0	0
0	0
0	3
1	3
0	3
237	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
14	0
0	8
1	8
0	0
4	4
0	4
12	6
35	6
0	0
16	0
1	0
0	0
0	0
1	0
0	5
0	2
0	4
0	4
0	67
3	66
0	56
5	0
0	0
6	0
9	0
0	0
0	0
0	0
0	0
1	1
0	1
0	2
0	3
0	3
0	0
0	6
0	4
0	5
0	5
0	5
0	3
0	2
1	0
0	6
0	6
0	8
0	8
0	7
0	9
0	0
1	2
0	2
0	0
0	0
0	0
0	31
0	29
0	29
0	29
0	0
0	0
0	0
0	0
2	0
0	0
0	4
0	4
0	4
0	0
0	0
0	5
0	5
0	4
0	4
0	2
0	3
1	3
0	7
0	7
0	7
1	0
0	1
0	1
0	1
1	0
0	0
0	21
0	21
0	8
0	8
10	0
0	10
0	10
14	0
8	0
11	0
6	0
0	8
0	7
0	6
0	6
0	8
0	1
0	1
0	0
2	0
1	5
0	3
0	3
0	5
0	3
1	0
0	0
0	0
0	7
6	7
4	0
0	0
0	0
0	0
0	0
0	0
0	5
2	5
0	3
0	33
0	33
1	32
0	12
0	0
0	0
1	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	3
0	3
0	3
1	0
2	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	5
0	5
0	3
2	16
0	18
0	16
0	20
0	17
1	19
2	0
0	0
5	14
5	14
2	0
0	6
0	4
0	6
3	7
0	7
0	0
0	0
1	11
0	3
0	0
8	8
0	0
0	0
11	0
0	86
0	96
0	84
0	85
0	84
0	85
0	84
0	82
0	81
1	85
0	21
0	25
0	24
0	24
0	25
0	2
4	2
5	0
0	4
0	3
0	4
0	4
0	4
0	3
0	3
0	2
0	0
0	5
0	5
11	0
0	4
0	4
0	4
0	4
0	2
7	0
1	7
0	7
0	2
1	2
0	0
0	0
0	4
0	3
0	3
0	7
0	7
0	7
0	7
0	1
0	1
0	1
0	1
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
7	0
6	16
0	16
5	0
0	4
0	4
0	4
0	0
0	2
0	1
0	2
0	3
0	2
0	2
0	3
2	0
0	2
0	2
0	2
0	2
0	2
0	0
6	0
0	0
0	0
4	11
0	11
0	4
0	4
0	5
0	5
0	2
0	7
0	8
0	0
0	0
0	3
0	3
0	3
0	3
0	2
0	4
0	4
0	4
1	2
0	2
0	2
0	2
0	2
16	0
0	12
0	12
13	0
0	0
0	0
0	0
0	4
0	4
0	0
1	1
0	1
0	1
0	1
0	1
0	0
0	0
0	4
0	4
0	1
0	1
0	0
0	1
15	0
0	0
0	0
0	0
0	4
0	4
0	1
0	5
0	5
0	4
2	0
0	0
37	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	5
0	11
0	5
0	5
0	2
0	4
0	4
0	5
0	0
0	3
0	3
0	0
0	0
20	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
2	10
0	10
0	10
0	10
6	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	7
0	7
0	3
0	7
0	6
0	0
0	0
0	0
11	1
6	1
0	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	5
1	5
0	5
0	6
0	0
0	0
0	0
0	0
3	0
0	20
4	20
0	0
0	0
0	0
0	0
0	0
0	41
0	47
0	37
0	0
0	7
0	6
1	7
0	5
0	5
11	0
0	0
36	0
0	2
0	3
0	3
0	3
0	0
0	0
0	0
0	0
2	0
3	74
0	73
0	74
0	74
0	0
122	0
0	3
0	3
0	3
0	3
0	3
0	1
0	1
0	1
0	4
0	4
0	4
0	4
0	4
0	0
2	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
14	0
12	0
1	9
0	10
0	8
0	0
11	0
0	3
0	3
0	0
0	3
1	0
0	0
0	0
0	7
4	0
0	3
1	3
0	0
0	0
0	0
2	0
0	1
0	1
0	0
0	0
0	1
0	1
0	4
0	6
0	6
0	0
1	16
4	17
0	17
0	16
1	0
41	0
0	1
0	1
0	0
1	0
0	15
0	18
0	18
0	5
0	4
0	5
4	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	9
0	9
0	9
0	0
1	0
12	5
11	5
0	0
0	0
0	0
0	0
4	0
3	0
0	0
1	0
0	0
0	0
1	0
0	4
0	4
1	4
0	4
0	11
0	11
9	9
0	1
1	1
0	0
0	0
0	0
0	2
0	2
0	6
0	6
0	30
0	26
0	14
0	10
0	3
0	3
12	0
0	0
0	0
1	0
0	9
0	7
0	11
0	6
0	6
0	8
0	7
0	7
0	8
0	7
0	2
0	6
0	8
0	0
0	4
0	4
0	3
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
4	21
20	0
0	0
19	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	15
0	15
0	17
0	15
0	17
36	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	79
23	79
2	78
0	79
1114	33
63	33
0	0
0	0
0	0
12	0
1	0
0	0
0	0
0	0
2	9
0	9
0	0
0	0
11	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	3
0	0
0	0
0	2
0	2
0	1
0	1
0	12
1	12
0	8
0	12
0	0
0	0
0	17
0	17
0	17
0	3
0	0
0	11
5	11
1	8
7	8
7	13
0	13
0	0
0	0
0	0
0	0
0	0
44	0
0	3
1	4
0	3
0	4
0	3
0	0
0	0
0	0
0	0
0	0
0	0
1	3
1	3
50	0
0	0
0	0
0	0
0	0
0	0
9	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
1	3
0	1
0	0
10	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	2
0	2
0	2
1	0
0	31
0	33
0	31
0	30
0	1
0	2
0	2
0	1
1	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	8
0	8
0	7
0	7
0	5
0	2
0	2
0	2
0	2
0	2
3	0
0	0
0	0
0	0
12	0
0	4
0	4
0	4
11	15
0	15
14	0
0	8
0	8
0	8
0	0
2	0
0	0
1	0
0	2
0	2
0	7
0	7
11	0
0	0
0	0
13	0
5	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
226	0
0	13
0	14
0	17
0	20
1	20
0	0
1	5
0	5
2	0
0	0
0	14
0	14
0	13
0	13
1	0
0	1
0	1
0	0
0	3
0	3
0	3
0	0
2	0
0	0
0	0
0	0
0	0
0	0
20	0
0	2
1	2
0	1
0	1
10	0
2	0
0	1
0	2
1	2
0	2
0	2
0	2
0	0
0	3
0	0
0	2
0	2
0	4
0	4
0	3
0	0
0	0
0	4
0	4
0	0
0	0
0	2
0	1
0	1
0	2
0	1
0	1
0	2
0	2
2	5
0	6
0	5
2	7
0	7
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
4	13
0	11
0	10
1	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
44	0
0	0
0	8
0	8
18	0
0	0
0	0
0	9
0	8
0	9
0	6
0	0
0	1
0	1
0	0
3	0
0	5
0	5
0	5
5	3
0	0
1	0
2	9
0	9
0	8
0	1
0	0
0	0
0	0
0	0
0	0
26	0
3	0
5	0
0	0
3	0
0	36
0	36
0	33
0	34
22	0
0	0
1	0
5	3
0	3
0	0
7	0
0	6
8	6
86	1
1	0
0	0
0	0
6	0
1	0
0	0
0	5
0	5
0	7
0	5
0	5
0	7
0	6
0	2
0	2
0	2
0	2
0	0
0	5
1	5
0	3
0	3
0	8
0	8
0	8
0	8
0	8
0	6
0	6
0	0
0	11
0	10
0	9
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	8
0	8
0	8
0	6
0	4
0	5
0	4
0	5
0	3
0	3
0	2
2	2
0	2
25	22
1	22
0	0
0	0
1	4
2	4
0	0
0	0
0	0
2	0
0	0
3	38
0	36
0	0
0	0
0	2
0	3
0	3
0	2
3	12
0	12
0	3
0	3
1	2
0	8
0	8
0	10
0	10
0	10
0	10
2	0
12	2
0	0
0	0
7	0
0	19
0	16
0	17
0	0
0	0
6	14
0	14
3	0
0	0
0	0
0	0
0	0
0	0
115	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	5
0	6
0	3
1	2
0	2
0	0
2	0
0	0
1	1
0	1
0	0
0	5
0	5
0	5
0	5
0	0
0	0
3	0
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
2	0
0	0
0	0
0	0
25	0
0	0
0	0
0	0
0	0
0	6
2	6
2	0
2	8
0	8
0	0
0	0
0	2
0	2
0	2
0	2
19	95
0	95
0	0
0	0
0	0
0	0
0	5
0	5
0	5
0	0
1	0
9	6
8	6
0	0
4	13
0	13
0	0
0	0
7	0
0	1
0	1
0	0
0	2
0	2
0	2
0	2
38	0
0	3
0	2
0	3
0	0
1	5
0	5
0	10
0	9
0	6
0	0
2	12
0	12
0	0
0	0
8	0
0	0
6	0
2	12
0	12
0	10
1	0
1	2
0	2
0	0
0	28
0	41
0	21
0	46
0	33
0	33
10	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
59	77
0	0
0	0
0	0
29	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
0	154
0	154
22	154
0	110
2	0
0	21
1	23
0	20
0	0
0	0
0	0
0	0
1	0
0	106
3	106
30	106
0	0
0	0
0	0
0	0
4	10
0	10
0	10
0	0
0	4
0	4
0	4
0	4
0	4
3	10
2	10
0	10
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	0
4	0
11	0
0	0
0	0
9	0
0	22
0	22
0	21
0	21
0	0
0	0
0	20
0	22
0	24
0	18
1	18
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
7	5
0	5
0	1
0	0
0	1
0	0
0	0
0	0
0	0
2	5
0	5
0	3
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
5	0
0	0
0	8
0	8
0	8
0	8
0	0
0	5
2	5
0	0
0	0
0	7
0	7
0	7
0	7
0	0
0	0
0	1
9	0
0	7
0	7
0	4
0	1
1	2
0	2
0	1
0	2
0	2
26	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
1	0
0	7
0	7
0	6
0	7
0	7
0	6
0	0
0	0
1	3
0	1
1	0
0	0
0	0
1	0
0	0
0	0
0	0
2	6
0	6
0	0
0	4
0	4
0	4
0	4
2	4
0	0
0	0
0	33
1	33
0	0
0	0
0	0
0	0
7	0
0	0
0	0
2	4
0	4
0	0
0	4
0	4
0	3
0	4
0	10
3	10
0	9
0	9
0	8
0	8
0	8
0	0
0	20
0	12
0	14
0	8
0	8
0	8
1	3
0	4
0	4
0	4
0	0
0	0
0	0
0	3
2	3
0	6
0	6
0	2
1	0
0	0
0	3
3	3
0	0
0	2
0	4
0	4
0	3
0	7
0	9
0	7
0	7
0	9
0	0
0	0
0	0
2	13
0	12
0	12
0	5
0	7
0	11
0	8
0	5
0	35
0	26
0	33
0	30
1	0
0	0
0	0
0	0
0	1
0	0
0	1
84	641
6	641
102	66
0	0
0	0
0	0
0	0
13	0
0	0
0	0
10	0
0	0
5	0
0	5
0	5
0	0
0	1
1	3
0	1
0	1
0	3
0	1
0	3
3	0
23	0
0	8
0	8
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	11
0	11
14	0
0	0
0	0
0	0
0	0
9	0
7	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
13	0
0	0
0	0
2	0
2	20
0	20
1	0
0	0
0	3
3	3
0	1
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
16	40
0	14
2	14
0	3
0	0
0	0
0	0
0	0
4	0
7	0
0	2
0	2
0	2
0	0
0	4
0	4
0	2
0	0
0	0
0	0
0	5
0	6
0	6
0	3
4	0
0	2
0	2
0	0
4	0
0	4
0	4
0	3
0	5
0	5
0	4
0	0
0	0
8	0
0	1
0	1
0	1
0	1
0	0
0	10
0	10
1	10
0	0
0	0
0	0
0	0
0	0
0	3
0	2
0	2
0	2
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	2
0	2
0	15
4	15
0	0
0	5
0	5
0	5
0	0
0	1
8	0
0	0
0	0
0	0
1	0
0	0
0	0
17	0
0	0
6	49
0	49
0	1
0	0
1	0
0	0
0	0
0	0
1	28
0	28
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	3
0	0
0	0
0	0
0	0
0	9
0	9
0	5
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	4
0	6
0	6
0	3
0	0
0	0
0	0
0	10
1	10
0	10
0	10
0	10
0	0
0	0
0	5
0	1
0	5
0	4
0	0
0	0
0	0
0	0
0	11
0	15
0	9
0	9
0	0
0	0
0	0
0	0
2	11
0	12
0	10
0	0
0	12
0	13
0	12
0	10
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	23
1	18
0	3
0	3
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	41
0	37
18	0
0	0
1	0
0	0
0	0
0	5
0	5
0	5
0	5
0	0
0	0
0	1
0	1
0	0
4	0
1	0
0	1
0	1
0	1
0	1
0	0
0	2
1	2
0	0
19	0
2	7
0	7
2	0
0	0
0	0
0	0
0	16
0	13
0	13
0	14
0	13
0	10
0	6
0	0
44	0
4	0
0	0
0	2
0	0
1	13
0	11
1	3
3	1
0	1
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	10
8	0
0	0
0	0
0	0
0	0
0	0
1	96
0	96
1	3
0	4
0	4
0	1
0	1
35	4
0	0
0	13
0	11
0	5
0	0
0	5
0	5
0	5
0	0
0	5
0	1
0	5
0	5
0	5
0	0
0	3
2	3
0	2
0	5
0	5
0	4
0	4
0	16
0	6
0	10
0	0
0	0
0	0
0	0
0	11
2	9
0	11
0	11
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
98	0
0	0
0	2
0	1
0	1
0	1
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	3
0	3
7	14
0	14
9	52
0	52
0	48
0	39
3	0
0	47
0	31
1	36
0	0
0	0
0	0
0	0
0	0
0	2
1	2
0	2
0	2
0	3
0	3
3	0
0	0
0	0
0	0
0	0
0	0
0	0
78	0
0	1
0	1
0	1
8	8
0	8
0	0
0	0
2	0
0	2
0	2
0	2
0	0
0	6
0	6
0	4
0	4
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	48
0	42
0	41
38	98
0	89
0	74
0	0
0	0
0	0
4	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
4	13
0	13
0	12
0	11
0	7
0	1
0	1
0	1
0	1
0	1
0	2
0	2
0	2
0	0
0	0
0	1
0	3
0	2
0	3
0	0
0	0
4	0
19	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	1
0	0
9	0
0	5
0	5
0	2
0	2
0	2
0	0
1	3
0	0
7	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
2	16
0	16
1	1
3	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
23	0
0	6
0	6
0	5
0	6
0	5
0	0
0	0
0	0
1	0
0	0
0	0
2	3
0	3
0	3
0	3
0	3
0	3
5	0
0	5
0	6
0	6
0	0
0	0
0	0
0	8
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
3	13
1	13
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
2	0
0	0
0	0
11	0
0	5
0	3
0	3
0	5
0	5
0	4
2	4
0	4
0	4
0	0
0	0
1	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	8
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	0
7	8
0	8
1	0
0	9
0	6
1	7
0	45
0	27
0	28
1	20
0	3
35	0
1	11
1	11
0	0
0	0
0	0
5	0
0	0
0	1
0	1
0	0
0	0
0	0
2	0
0	1
0	1
1	6
1	6
0	6
0	6
0	6
0	6
4	1
0	0
0	1
1	8
0	8
0	2
0	0
0	2
0	9
0	9
0	13
0	11
0	11
0	6
0	15
0	15
0	0
22	0
0	0
0	2
1	0
0	0
0	0
2	0
0	3
0	2
0	3
1	3
0	3
0	0
0	0
0	1
0	1
0	1
0	3
0	3
2	0
0	3
0	4
2	4
0	0
1	8
0	8
1	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
1	15
1	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	14
0	14
0	8
0	0
0	0
6	0
3	0
0	0
0	0
0	4
0	5
0	2
0	3
1	14
0	14
0	14
0	14
0	1
0	0
0	0
0	2
0	2
1	2
0	1
9	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	2
0	2
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
60	281
3	281
8	0
0	0
1	0
15	0
0	0
0	0
0	0
0	0
0	0
1	0
20	0
0	18
12	29
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	1
1	1
0	0
0	0
154	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	9
0	13
0	13
0	0
63	0
0	8
0	8
0	0
0	0
0	0
0	0
10	0
0	0
6	0
0	0
0	8
0	8
1	5
0	5
3	0
0	7
0	7
2	7
0	7
3	0
0	1
0	1
0	4
1	4
0	0
0	0
0	0
9	0
32	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
1	13
0	11
0	0
0	0
0	2
0	2
0	1
0	1
0	0
0	2
0	2
8	0
0	0
0	27
0	26
0	25
0	24
0	2
0	2
0	2
0	2
4	5
0	5
0	0
0	0
0	1
102	8
0	0
0	0
0	0
703	8
0	8
0	8
3	8
0	0
0	0
0	0
0	0
10	0
0	0
0	0
3	0
36	27
0	27
110	1062
0	818
0	0
343	925
5	925
3	0
131	0
0	0
0	0
0	0
0	0
72	813
0	691
3	813
0	0
35	0
0	0
0	0
5	2
4	13
0	13
15	0
0	1
2	2
0	2
11	0
0	1
0	1
0	1
0	2
0	0
3	3
0	7
0	8
0	10
0	9
2	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	4
0	4
2	0
1	4
2	4
3	0
0	0
0	0
0	0
0	0
2	3
0	3
3	0
2	8
0	8
0	0
0	13
0	13
0	10
0	7
0	4
0	4
0	4
0	0
3	12
0	14
0	14
0	11
47	0
0	0
0	2
0	2
0	2
0	2
1	0
0	0
0	0
0	0
4	2
0	2
0	0
23	0
0	0
2	0
0	0
0	0
0	0
1	0
0	1
0	1
0	1
0	0
2	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	2
0	2
12	0
0	0
0	14
0	15
1	15
0	16
0	11
0	3
0	3
0	3
0	1
0	0
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
2	0
3	0
1	5
0	5
0	5
0	4
0	4
64	14
0	14
0	1
0	1
9	0
2	0
21	0
0	0
1	13
0	13
0	2
0	2
0	2
0	2
0	2
0	3
0	3
0	3
0	3
0	3
0	3
0	30
0	25
0	26
0	13
1	0
0	0
0	6
0	4
1	5
0	4
0	4
0	1
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	42
0	43
0	40
0	0
0	0
0	0
0	11
0	12
0	10
0	12
0	10
4	0
2	0
0	0
0	4
0	4
7	0
0	0
0	0
3	0
0	2
0	2
0	2
0	2
7	0
7	0
5	0
0	0
2	1
0	1
1	0
0	4
0	4
0	0
0	1
0	1
0	1
0	1
0	1
5	0
0	0
0	0
0	0
0	12
0	9
0	8
0	0
0	10
0	11
0	10
0	0
0	6
0	6
0	6
0	6
0	5
0	5
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	0
0	0
0	0
2	0
0	0
9	0
8	0
1	13
0	9
0	9
0	12
0	0
0	1
0	1
0	1
0	0
1	0
1	0
4	0
0	0
0	0
0	0
1	1
0	0
0	0
0	12
0	12
0	12
0	12
0	0
0	2
0	2
0	2
0	2
0	2
40	0
2	0
0	0
0	2
0	2
0	0
0	77
2	77
0	68
0	25
20	25
0	2
0	1
0	2
0	1
2	0
3	1
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	5
0	0
1	11
0	11
0	6
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	8
0	11
1	6
0	7
0	7
0	7
0	6
0	6
0	1
0	1
0	5
0	5
0	0
11	0
1	6
0	6
0	0
0	0
0	2
0	0
0	2
0	0
5	0
0	0
0	0
4	10
0	10
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
3	5
0	5
1	1
0	1
0	6
0	5
0	5
0	6
3	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	9
0	9
1	9
0	8
1	13
0	8
0	13
0	12
0	6
0	8
0	8
0	6
0	6
1	0
0	1
0	1
0	2
0	2
0	2
0	0
3	0
0	0
0	0
0	1
0	1
0	1
1	3
0	3
1	4
0	4
0	58
0	58
0	0
0	5
0	5
0	7
0	5
0	4
0	1
0	1
0	0
0	0
0	0
5	6
0	4
0	6
6	0
0	0
0	0
0	0
4	0
0	0
